,date_transaction,Région,nombre_transactions,taux_moyen,prix_m2
0,2014-12,Auvergne-Rhône-Alpes,8689,2.55,2539.253818802643
1,2014-12,Bourgogne-Franche-Comté,2733,2.55,1614.4568357743021
2,2014-12,Bretagne,3536,2.55,1923.7111997353106
3,2014-12,Centre-Val de Loire,2550,2.55,1761.4441136498829
4,2014-12,Grand Est,2264,2.55,1547.5754172014886
5,2014-12,Hauts-de-France,5443,2.55,1974.3660339795679
6,2014-12,Ile-de-France,12058,2.55,4857.404602717365
7,2014-12,Normandie,3189,2.55,1874.718660243112
8,2014-12,Nouvelle-Aquitaine,7446,2.55,2306.6656722365838
9,2014-12,Occitanie,7127,2.55,2381.233918625061
10,2014-12,Outre-mer,990,2.55,2937.596210648323
11,2014-12,Pays de la Loire,4920,2.55,2227.788284448934
12,2014-12,Provence-Alpes-Côte d'Azur,6493,2.55,3522.7109591292588
13,2015-01,Auvergne-Rhône-Alpes,5647,2.49,2393.5406881114
14,2015-01,Bourgogne-Franche-Comté,1758,2.49,1470.4847669196522
15,2015-01,Bretagne,2676,2.49,1826.87353275507
16,2015-01,Centre-Val de Loire,1914,2.49,1646.0690879732745
17,2015-01,Grand Est,1531,2.49,1391.064023073643
18,2015-01,Hauts-de-France,4006,2.49,1763.1615449695878
19,2015-01,Ile-de-France,8632,2.49,4828.211933745965
20,2015-01,Normandie,2355,2.49,1822.066997665011
21,2015-01,Nouvelle-Aquitaine,4523,2.49,2115.034017264113
22,2015-01,Occitanie,4830,2.49,2157.404112857331
23,2015-01,Outre-mer,388,2.49,2270.292986706137
24,2015-01,Pays de la Loire,2383,2.49,1942.6716598250441
25,2015-01,Provence-Alpes-Côte d'Azur,4545,2.49,3401.0006187181143
26,2015-02,Auvergne-Rhône-Alpes,5789,2.42,2387.816978968582
27,2015-02,Bourgogne-Franche-Comté,1859,2.42,1458.1408564732174
28,2015-02,Bretagne,2656,2.42,1835.7558013015891
29,2015-02,Centre-Val de Loire,1773,2.42,1613.780576549115
30,2015-02,Grand Est,1618,2.42,1464.8781244441723
31,2015-02,Hauts-de-France,4179,2.42,1802.0092967511687
32,2015-02,Ile-de-France,8883,2.42,4781.018442684732
33,2015-02,Normandie,2281,2.42,1811.3434618684182
34,2015-02,Nouvelle-Aquitaine,4778,2.42,2075.216337843431
35,2015-02,Occitanie,4922,2.42,2200.8986423695906
36,2015-02,Outre-mer,482,2.42,2300.878728607725
37,2015-02,Pays de la Loire,2639,2.42,1982.2008816486382
38,2015-02,Provence-Alpes-Côte d'Azur,4747,2.42,3374.689019409761
39,2015-03,Auvergne-Rhône-Alpes,6874,2.34,2425.402126454547
40,2015-03,Bourgogne-Franche-Comté,2139,2.34,1485.5166767398503
41,2015-03,Bretagne,2985,2.34,1874.9673149478808
42,2015-03,Centre-Val de Loire,2014,2.34,1636.7605267613644
43,2015-03,Grand Est,1763,2.34,1418.819712538624
44,2015-03,Hauts-de-France,4330,2.34,1791.9603222946855
45,2015-03,Ile-de-France,10820,2.34,4909.512327924443
46,2015-03,Normandie,2473,2.34,1804.9493005236188
47,2015-03,Nouvelle-Aquitaine,5504,2.34,2056.910155992198
48,2015-03,Occitanie,5677,2.34,2207.240138748341
49,2015-03,Outre-mer,570,2.34,2502.054864915714
50,2015-03,Pays de la Loire,3114,2.34,1973.809470551996
51,2015-03,Provence-Alpes-Côte d'Azur,5262,2.34,5070.821253466086
52,2015-04,Auvergne-Rhône-Alpes,7153,2.24,2489.6341172480593
53,2015-04,Bourgogne-Franche-Comté,2439,2.24,1460.3810012182919
54,2015-04,Bretagne,3059,2.24,1772.7409111807947
55,2015-04,Centre-Val de Loire,2166,2.24,1695.2037690514903
56,2015-04,Grand Est,1932,2.24,1370.9488968584596
57,2015-04,Hauts-de-France,4777,2.24,1765.9039903815722
58,2015-04,Ile-de-France,10235,2.24,4873.796747737517
59,2015-04,Normandie,2625,2.24,1786.7917937057014
60,2015-04,Nouvelle-Aquitaine,5606,2.24,2026.273175133058
61,2015-04,Occitanie,5918,2.24,2160.034178173746
62,2015-04,Outre-mer,577,2.24,2458.0776404447397
63,2015-04,Pays de la Loire,3296,2.24,1966.5192724804333
64,2015-04,Provence-Alpes-Côte d'Azur,5421,2.24,3399.8561864616568
65,2015-05,Auvergne-Rhône-Alpes,6334,2.18,2413.463065396209
66,2015-05,Bourgogne-Franche-Comté,2007,2.18,1541.1728421684395
67,2015-05,Bretagne,2937,2.18,1755.4119839076977
68,2015-05,Centre-Val de Loire,1912,2.1799999999999997,1620.0611228341334
69,2015-05,Grand Est,1749,2.18,1385.9347192545379
70,2015-05,Hauts-de-France,4132,2.18,1770.7575964812565
71,2015-05,Ile-de-France,9648,2.18,4800.485154583793
72,2015-05,Normandie,2361,2.18,1779.5310336655537
73,2015-05,Nouvelle-Aquitaine,4913,2.18,2032.3126077587044
74,2015-05,Occitanie,5232,2.18,2153.960923827069
75,2015-05,Outre-mer,482,2.18,2270.4935545693406
76,2015-05,Pays de la Loire,3045,2.18,2022.3211729785376
77,2015-05,Provence-Alpes-Côte d'Azur,4678,2.18,3357.310890069571
78,2015-06,Auvergne-Rhône-Alpes,8885,2.13,2462.555939391456
79,2015-06,Bourgogne-Franche-Comté,2817,2.13,1545.1673476214123
80,2015-06,Bretagne,3864,2.13,1857.2734057982836
81,2015-06,Centre-Val de Loire,2697,2.13,1640.4473067995518
82,2015-06,Grand Est,2469,2.13,1477.325957713208
83,2015-06,Hauts-de-France,5915,2.13,1821.4934215519656
84,2015-06,Ile-de-France,13722,2.13,4877.88972235469
85,2015-06,Normandie,3394,2.13,1843.1246142566924
86,2015-06,Nouvelle-Aquitaine,7055,2.13,2079.1083661561806
87,2015-06,Occitanie,7270,2.13,2215.1221169320424
88,2015-06,Outre-mer,645,2.13,2557.738043672835
89,2015-06,Pays de la Loire,4398,2.13,2037.4991776832512
90,2015-06,Provence-Alpes-Côte d'Azur,6659,2.13,3396.9296117462145
91,2015-07,Auvergne-Rhône-Alpes,11325,2.08,2478.4509575427714
92,2015-07,Bourgogne-Franche-Comté,3487,2.08,1514.6769818101109
93,2015-07,Bretagne,4748,2.08,1882.099399420359
94,2015-07,Centre-Val de Loire,3123,2.08,1657.5173578039692
95,2015-07,Grand Est,2899,2.08,1420.558408278154
96,2015-07,Hauts-de-France,7063,2.08,1958.0307974226666
97,2015-07,Ile-de-France,16918,2.08,4889.142830742011
98,2015-07,Normandie,3854,2.08,1842.0463839090337
99,2015-07,Nouvelle-Aquitaine,8313,2.08,2077.5623195819653
100,2015-07,Occitanie,8210,2.08,2235.281041380072
101,2015-07,Outre-mer,761,2.08,2479.6194224593837
102,2015-07,Pays de la Loire,5369,2.08,2086.569699950495
103,2015-07,Provence-Alpes-Côte d'Azur,7525,2.08,3339.052874049207
104,2015-08,Auvergne-Rhône-Alpes,6281,2.1,2481.621871919606
105,2015-08,Bourgogne-Franche-Comté,2263,2.1,1550.3828702366966
106,2015-08,Bretagne,3295,2.1,1797.469477111885
107,2015-08,Centre-Val de Loire,2193,2.1,1668.2963153388805
108,2015-08,Grand Est,1964,2.1,1465.2690938969029
109,2015-08,Hauts-de-France,4654,2.1,1875.9838162350673
110,2015-08,Ile-de-France,9034,2.1,4568.400513247899
111,2015-08,Normandie,2888,2.1,1825.0329126405331
112,2015-08,Nouvelle-Aquitaine,6034,2.1,2062.034794951077
113,2015-08,Occitanie,5800,2.1,2194.876927880052
114,2015-08,Outre-mer,577,2.1,2414.4087522680315
115,2015-08,Pays de la Loire,3632,2.1,2027.5905146206278
116,2015-08,Provence-Alpes-Côte d'Azur,4862,2.1,3391.000443342374
117,2015-09,Auvergne-Rhône-Alpes,9248,2.17,2473.4554809559486
118,2015-09,Bourgogne-Franche-Comté,2975,2.17,1479.1848098918442
119,2015-09,Bretagne,4092,2.17,1867.508542347767
120,2015-09,Centre-Val de Loire,2725,2.17,1640.6172810744606
121,2015-09,Grand Est,2557,2.17,1416.7695333020354
122,2015-09,Hauts-de-France,5976,2.17,1850.8353493990744
123,2015-09,Ile-de-France,14834,2.17,4927.472501448258
124,2015-09,Normandie,3486,2.17,1864.1219728007077
125,2015-09,Nouvelle-Aquitaine,7288,2.17,2150.487602961834
126,2015-09,Occitanie,7351,2.17,2273.802145360001
127,2015-09,Outre-mer,680,2.17,2651.865253136088
128,2015-09,Pays de la Loire,4383,2.17,2081.9008598955743
129,2015-09,Provence-Alpes-Côte d'Azur,6667,2.17,3490.6182548556017
130,2015-10,Auvergne-Rhône-Alpes,8743,2.23,2475.850887583841
131,2015-10,Bourgogne-Franche-Comté,2731,2.23,1554.3353354352878
132,2015-10,Bretagne,3948,2.23,1863.382655115915
133,2015-10,Centre-Val de Loire,2561,2.23,1604.726318974673
134,2015-10,Grand Est,2392,2.23,1453.3688901869943
135,2015-10,Hauts-de-France,5649,2.23,2395.3157169363185
136,2015-10,Ile-de-France,13799,2.23,4847.286958861869
137,2015-10,Normandie,3270,2.23,1842.84631807613
138,2015-10,Nouvelle-Aquitaine,7054,2.23,2133.3352131936376
139,2015-10,Occitanie,6924,2.23,2290.9182749781517
140,2015-10,Outre-mer,670,2.23,2819.9835217739464
141,2015-10,Pays de la Loire,4146,2.23,2125.792123961103
142,2015-10,Provence-Alpes-Côte d'Azur,6758,2.23,3411.6220600585198
143,2015-11,Auvergne-Rhône-Alpes,7183,2.29,2487.6105780363037
144,2015-11,Bourgogne-Franche-Comté,2412,2.29,1483.8593135599838
145,2015-11,Bretagne,3259,2.29,1829.6648425816468
146,2015-11,Centre-Val de Loire,2109,2.29,1632.3564817822544
147,2015-11,Grand Est,1987,2.29,1385.3121451602046
148,2015-11,Hauts-de-France,4691,2.29,1881.6921390968396
149,2015-11,Ile-de-France,9995,2.29,4867.71235134323
150,2015-11,Normandie,2708,2.29,1831.1433122991195
151,2015-11,Nouvelle-Aquitaine,6173,2.29,2105.3715173106066
152,2015-11,Occitanie,6135,2.29,2251.898431801119
153,2015-11,Outre-mer,638,2.29,2432.011218245129
154,2015-11,Pays de la Loire,3496,2.29,2089.926609118165
155,2015-11,Provence-Alpes-Côte d'Azur,5667,2.29,3425.748277587845
156,2015-12,Auvergne-Rhône-Alpes,9911,2.27,2567.2794982270125
157,2015-12,Bourgogne-Franche-Comté,3083,2.27,1539.1042500894857
158,2015-12,Bretagne,4605,2.27,1931.5667846430495
159,2015-12,Centre-Val de Loire,2839,2.27,1591.6557590184407
160,2015-12,Grand Est,2563,2.27,1436.2105365800396
161,2015-12,Hauts-de-France,6225,2.27,1889.2780204502844
162,2015-12,Ile-de-France,14778,2.27,5555.670298128228
163,2015-12,Normandie,3719,2.2699999999999996,1866.8445070156365
164,2015-12,Nouvelle-Aquitaine,8275,2.27,2173.2267186896015
165,2015-12,Occitanie,8218,2.27,2314.1605464928416
166,2015-12,Outre-mer,984,2.27,3134.466602568451
167,2015-12,Pays de la Loire,5161,2.27,2145.234295914964
168,2015-12,Provence-Alpes-Côte d'Azur,7577,2.27,3532.562107349437
169,2016-01,Auvergne-Rhône-Alpes,6001,2.27,2387.5627576639986
170,2016-01,Bourgogne-Franche-Comté,1961,2.27,1474.5319050584992
171,2016-01,Bretagne,2975,2.27,1787.0930849642334
172,2016-01,Centre-Val de Loire,1938,2.27,1577.718009808181
173,2016-01,Grand Est,1729,2.27,1375.0623053312713
174,2016-01,Hauts-de-France,4362,2.27,1789.7390487275447
175,2016-01,Ile-de-France,8796,2.27,4492.465276549028
176,2016-01,Normandie,2464,2.27,1838.6357647379239
177,2016-01,Nouvelle-Aquitaine,5046,2.27,2042.025097215872
178,2016-01,Occitanie,5042,2.27,2160.0312223020424
179,2016-01,Outre-mer,435,2.27,2405.52296770588
180,2016-01,Pays de la Loire,3020,2.27,2011.561062104736
181,2016-01,Provence-Alpes-Côte d'Azur,4638,2.27,3359.8808377627925
182,2016-02,Auvergne-Rhône-Alpes,6701,2.2,2365.49077214508
183,2016-02,Bourgogne-Franche-Comté,2094,2.2,1448.4427105623674
184,2016-02,Bretagne,3184,2.2,1779.0322396753043
185,2016-02,Centre-Val de Loire,2071,2.2,1577.3741103349578
186,2016-02,Grand Est,1855,2.2,1408.7939399042664
187,2016-02,Hauts-de-France,4434,2.2,1776.6921526995013
188,2016-02,Ile-de-France,10209,2.2,4709.350739751418
189,2016-02,Normandie,2462,2.2,1776.9885932079737
190,2016-02,Nouvelle-Aquitaine,5763,2.2,2107.0040610508236
191,2016-02,Occitanie,5709,2.2,2133.8620947853506
192,2016-02,Outre-mer,592,2.2,2386.8093586097375
193,2016-02,Pays de la Loire,3440,2.2,2005.0632003280891
